-11.843	8.222
-11.957	8.422
-12.061	8.443
-12.160	8.281
-12.336	8.480
-12.435	7.992
-12.512	8.014
-12.599	7.891
-12.702	7.698
-12.813	7.406
-12.895	7.201
-13.031	7.127
-13.129	7.255
-13.214	7.260
-13.272	7.126
-13.338	6.453
-13.404	6.221
-13.458	6.247
-13.484	6.113
-13.504	6.324
-13.483	6.263
-13.514	6.566
-13.514	6.241
-13.586	6.409
-13.661	6.689
-13.693	6.454
-13.754	6.704
-13.754	6.481
-13.806	6.156
-13.845	6.022
-13.859	5.995
-13.880	6.229
-13.876	5.877
-13.901	5.893
-13.952	5.519
-13.951	5.265
-13.996	5.331
-13.998	5.125
-14.096	5.278
-14.236	5.445
-14.291	5.635
-14.384	5.749
-14.403	5.473
-14.438	4.926
-14.495	5.322
-14.601	5.262
-14.701	5.198
-14.780	4.985
-14.825	4.904
-14.881	5.020
-14.901	4.927
-14.983	5.155
-15.108	5.248
-15.193	5.662
-15.234	5.780
-15.324	5.993
-15.402	5.789
-15.448	5.647
-15.526	5.565
-15.634	5.116
-15.736	5.050
-15.872	5.025
-15.986	5.161
-16.035	5.188
-16.126	5.316
-16.192	5.302
-16.277	5.288
-16.371	5.529
-16.385	5.642
-16.486	5.778
-16.575	6.029
-16.634	6.052
-16.671	6.145
-16.730	5.940
-16.771	5.683
-16.858	5.773
-16.887	6.272
-16.949	6.102
-17.024	5.945
-17.064	5.705
-17.039	5.616
-17.063	5.478
-17.208	5.539
-17.257	5.683
-17.339	5.636
-17.409	5.748
-17.547	5.895
-17.574	5.960
-17.655	5.848
-17.658	5.880
-17.658	5.892
-17.696	6.156
-17.728	6.107
-17.764	6.010
-17.807	6.065
-17.876	6.068
-17.912	6.051
-17.943	5.935
-17.972	5.972
-18.046	5.773
-18.096	5.683
-18.146	5.987
-18.235	6.147
-18.311	6.114
-18.456	6.256
-18.472	6.128
-18.505	6.142
-18.593	6.264
-18.712	6.334
-18.844	6.475
-18.876	6.274
-18.971	6.164
-19.017	6.083
-19.037	5.852
-19.136	5.705
-19.236	5.730
-19.226	5.480
-19.299	5.414
-19.372	5.288
-19.472	4.951
-19.520	4.702
-19.538	4.359
-19.629	4.074
-19.735	3.827
-19.803	3.721
-19.884	3.715
-19.977	3.583
-20.085	3.527
-20.166	3.296
-20.226	3.202
-20.341	3.088
-20.472	2.898
-20.569	2.912
-20.681	2.788
-20.823	2.649
-20.949	2.469
-20.988	2.203
-21.114	2.005
-21.160	1.743
-21.258	1.431
-21.378	1.143
-21.450	1.193
-21.588	1.395
-21.728	1.181
-21.794	0.934
-21.902	0.934
-21.982	0.855
-22.092	0.940
-22.197	0.529
-22.298	0.480
-22.408	0.596
-22.490	0.600
-22.631	0.627
-22.747	0.427
-22.840	0.453
-22.969	0.538
-23.089	0.679
-23.199	0.553
-23.302	0.420
-23.384	0.094
-23.511	0.022
-23.647	0.015
-23.739	0.018
-23.859	0.136
-23.939	0.038
-24.031	-0.064
-24.196	-0.151
-24.320	0.160
-24.388	-0.005
-24.473	0.073
-24.602	-0.076
-24.639	0.017
-24.720	0.002
-24.792	0.277
-24.900	0.389
-24.975	0.486
-25.070	0.669
-25.149	0.590
-25.225	0.589
-25.269	0.367
-25.362	0.203
-25.513	0.297
-25.601	0.327
-25.745	0.326
-25.851	0.202
-25.987	0.141
-26.081	0.090
-26.176	0.104
-26.261	0.163
-26.364	0.024
-26.455	-0.093
-26.570	0.025
-26.629	-0.112
-26.748	0.064
-26.869	0.214
-26.995	0.365
-27.168	0.406
-27.284	0.464
-27.423	0.384
-27.517	0.444
-27.641	0.690
-27.751	0.841
-27.816	0.845
-27.937	1.094
-27.997	0.979
-28.044	0.873
-28.143	0.890
-28.209	0.882
-28.285	1.053
-28.315	0.979
-28.395	0.952
-28.424	1.003
-28.484	0.976
-28.570	0.942
-28.611	0.920
-28.662	0.924
-28.672	0.854
-28.777	0.946
-28.841	0.963
-28.888	1.178
-28.946	1.185
-29.002	1.438
-29.045	1.495
-29.064	1.495
-29.070	1.614
-29.180	1.647
-29.251	1.648
-29.269	1.745
-29.345	1.845
-29.382	1.892
-29.476	1.960
-29.450	2.000
-29.446	2.094
-29.535	2.240
-29.517	2.261
-29.569	2.240
-29.539	2.208
-29.522	2.120
-29.504	2.271
-29.523	2.262
-29.551	2.329
-29.603	2.194
-29.624	2.282
-29.676	2.449
-29.751	2.639
-29.772	2.685
-29.845	2.784
-29.876	2.987
-29.896	3.126
-29.942	3.152
-29.978	3.189
-30.039	3.086
-30.072	3.172
-30.092	3.233
-30.123	3.345
-30.181	3.511
-30.202	3.572
-30.236	3.489
-30.268	3.512
-30.272	3.679
-30.332	3.937
-30.357	3.889
-30.351	3.866
-30.398	4.026
-30.449	4.170
-30.521	4.085
-30.509	4.139
-30.583	4.092
-30.647	4.284
-30.687	4.101
-30.743	4.227
-30.811	4.235
-30.866	4.308
-30.922	4.263
-30.997	4.114
-31.116	4.187
-31.205	4.283
-31.270	4.345
-31.333	4.268
-31.377	4.205
-31.377	4.413
-31.392	4.431
-31.408	4.641
-31.419	4.835
-31.458	4.812
-31.501	4.753
-31.507	4.602
-31.524	4.640
-31.595	4.603
-31.616	4.718
-31.651	4.778
-31.672	4.883
-31.684	4.978
-31.689	5.041
-31.739	4.970
-31.866	5.149
-31.966	5.154
-32.080	5.174
-32.166	5.193
-32.198	5.247
-32.322	5.288
-32.436	5.223
-32.508	5.247
-32.616	5.248
-32.717	5.607
-32.861	5.692
-32.895	5.647
-32.982	5.778
-33.056	5.830
-33.095	5.725
-33.154	5.774
-33.222	5.870
-33.245	5.885
-33.281	5.960
-33.352	5.976
-33.436	6.007
-33.553	6.221
-33.606	6.328
-33.626	6.496
-33.637	6.571
-33.672	6.536
-33.684	6.489
-33.706	6.521
-33.749	6.631
-33.788	6.512
-33.825	6.628
-33.942	6.594
-33.986	6.613
-34.033	6.593
-34.029	6.610
-34.066	6.534
-34.129	6.569
-34.148	6.616
-34.201	6.647
-34.333	6.692
-34.346	6.690
-34.396	6.673
-34.479	6.769
-34.619	6.864
-34.763	6.947
-34.871	7.130
-34.937	7.053
-34.939	6.981
-35.044	6.973
-35.153	7.059
-35.255	7.079
-35.354	7.169
-35.468	7.066
-35.615	7.088
-35.769	7.208
-35.827	7.164
-35.899	7.218
-35.938	7.382
-35.967	7.525
-35.986	7.546
-36.050	7.611
-36.108	7.641
-36.226	7.729
-36.275	7.837
-36.329	7.825
-36.390	7.921
-36.479	8.070
-36.548	7.961
-36.647	8.046
-36.712	8.079
-36.814	8.218
-36.887	8.305
-36.900	8.283
-36.988	8.204
-37.026	8.160
-37.118	8.421
-37.118	8.507
-37.244	8.517
-37.311	8.592
-37.467	8.684
-37.532	8.683
-37.618	8.865
-37.743	9.078
-37.863	9.271
-37.951	9.328
-38.057	9.340
-38.168	9.348
-38.311	9.296
-38.452	9.392
-38.465	9.412
-38.528	9.458
-38.607	9.622
-38.659	9.661
-38.790	9.803
-38.870	9.836
-38.959	9.857
-39.048	10.048
-39.064	10.080
-39.193	10.117
-39.253	10.093
-39.296	9.956
-39.377	10.121
-39.457	10.274
-39.499	10.292
-39.557	10.380
-39.614	10.426
-39.658	10.434
-39.753	10.603
-39.850	10.571
-39.853	10.655
-39.901	10.774
-39.958	10.782
-39.971	10.863
-40.045	11.056
-40.057	11.142
-40.119	11.266
-40.185	11.323
-40.277	11.424
-40.412	11.540
-40.501	11.657
-40.647	11.616
-40.694	11.555
-40.793	11.621
-40.956	11.733
-41.003	11.702
-41.138	11.843
-41.266	11.981
-41.379	12.030
-41.529	12.026
-41.664	12.067
-41.725	12.294
-41.819	12.394
-41.880	12.382
-41.899	12.294
-41.999	12.532
-42.042	12.447
-42.081	12.453
-42.133	12.539
-42.180	12.525
-42.190	12.576
-42.280	12.677
-42.332	12.635
-42.353	12.523
-42.392	12.580
-42.388	12.656
-42.462	12.807
-42.521	12.884
-42.551	12.785
-42.561	12.795
-42.553	12.834
-42.604	12.795
-42.698	12.937
-42.709	12.887
-42.746	13.036
-42.805	13.130
-42.878	13.086
-42.917	13.063
-42.954	12.965
-43.029	12.919
-43.070	12.917
-43.141	12.906
-43.172	12.804
-43.211	12.872
-43.225	12.928
-43.291	12.934
-43.398	12.967
-43.461	12.918
-43.497	12.955
-43.498	12.915
-43.555	13.043
-43.612	12.923
-43.631	12.867
-43.685	12.884
-43.744	12.788
-43.790	12.583
-43.856	12.512
-43.871	12.481
-43.950	12.561
-44.035	12.514
-44.132	12.373
-44.175	12.280
-44.218	12.212
-44.289	12.176
-44.400	12.001
-44.529	11.838
-44.528	11.821
-44.548	11.729
-44.633	11.807
-44.706	11.706
-44.750	11.659
-44.860	11.732
-44.917	11.639
-45.006	11.625
-45.060	11.551
-45.112	11.501
-45.167	11.454
-45.226	11.453
-45.282	11.278
-45.319	11.162
-45.460	11.197
-45.531	11.180
-45.563	11.155
-45.660	11.142
-45.727	11.158
-45.811	11.109
-45.812	10.964
-45.899	10.863
-45.953	10.847
-46.010	10.728
-46.148	10.738
-46.219	10.739
-46.263	10.576
-46.331	10.561
-46.389	10.495
-46.490	10.462
-46.505	10.313
-46.592	10.307
-46.672	10.340
-46.785	10.299
-46.901	10.188
-46.978	10.195
-47.117	10.130
-47.225	10.173
-47.274	10.154
-47.445	10.101
-47.621	10.103
-47.692	10.004
-47.779	9.941
-47.854	9.857
-47.929	9.843
-48.030	9.704
-48.118	9.740
-48.179	9.824
-48.236	9.882
-48.293	9.876
-48.366	10.072
-48.418	10.120
-48.516	10.187
-48.558	10.212
-48.664	10.333
-48.749	10.307
-48.803	10.268
-48.842	10.361
-48.889	10.455
-48.931	10.518
-48.954	10.521
-49.030	10.659
-49.051	10.641
-49.107	10.731
-49.149	10.838
-49.175	10.911
-49.230	11.013
-49.272	10.926
-49.291	10.898
-49.352	11.006
-49.366	11.051
-49.406	11.131
-49.505	11.138
-49.493	11.223
-49.540	11.330
-49.590	11.371
-49.635	11.372
-49.713	11.428
-49.742	11.501
-49.727	11.642
-49.749	11.775
-49.813	12.048
-49.915	12.176
-49.983	12.314
-50.058	12.407
-50.144	12.570
-50.217	12.628
-50.303	12.776
-50.386	12.752
-50.472	12.895
-50.546	12.923
-50.632	13.034
-50.674	12.978
-50.758	13.074
-50.835	13.031
-50.972	13.152
-50.996	13.205
-51.078	13.235
-51.171	13.342
-51.230	13.365
-51.307	13.485
-51.426	13.666
-51.528	13.739
-51.599	13.800
-51.692	13.931
-51.773	13.911
-51.899	14.028
-52.005	14.123
-52.123	14.181
-52.192	14.179
-52.281	14.287
-52.397	14.341
-52.523	14.449
-52.615	14.547
-52.640	14.461
-52.835	14.492
-52.973	14.638
-53.045	14.483
-53.187	14.572
-53.244	14.590
-53.337	14.531
-53.371	14.504
-53.517	14.522
-53.636	14.597
-53.732	14.588
-53.788	14.512
-53.866	14.428
-53.970	14.560
-54.051	14.654
-54.143	14.541
-54.202	14.466
-54.275	14.387
-54.317	14.409
-54.458	14.524
-54.566	14.520
-54.633	14.569
-54.697	14.631
-54.780	14.433
-54.891	14.350
-54.963	14.242
-55.041	14.219
-55.091	14.106
-55.205	14.053
-55.295	14.043
-55.347	13.962
-55.461	14.045
-55.528	13.956
-55.615	13.788
-55.721	13.747
-55.760	13.685
-55.857	13.766
-55.953	13.612
-56.068	13.462
-56.127	13.448
-56.254	13.467
-56.408	13.430
-56.501	13.253
-56.620	13.117
-56.662	12.915
-56.744	12.810
-56.839	12.696
-56.901	12.633
-56.975	12.541
-57.080	12.465
-57.214	12.330
-57.253	12.205
-57.319	12.177
-57.391	12.146
-57.457	12.164
-57.572	12.162
-57.688	12.292
-57.790	12.187
-57.884	12.196
-57.901	12.141
-58.027	12.188
-58.155	12.140
-58.246	12.088
-58.359	12.059
-58.429	11.963
-58.509	11.883
-58.562	11.952
-58.621	11.852
-58.664	11.820
-58.744	11.709
-58.770	11.539
-58.809	11.317
-58.859	11.279
-58.931	11.175
-58.997	11.064
-59.083	11.158
-59.189	11.236
-59.301	11.204
-59.388	11.041
-59.535	11.070
-59.599	10.917
-59.677	10.900
-59.780	10.906
-59.878	10.977
-59.956	10.882
-60.045	10.900
-60.108	10.894
-60.163	10.976
-60.190	10.946
-60.263	10.901
-60.350	10.890
-60.433	10.858
-60.493	10.827
-60.581	10.801
-60.644	10.716
-60.746	10.701
-60.823	10.665
-60.888	10.738
-60.968	10.699
-61.003	10.648
-61.074	10.561
-61.128	10.546
-61.223	10.507
-61.282	10.426
-61.314	10.404
-61.402	10.311
-61.496	10.426
-61.604	10.453
-61.711	10.364
-61.792	10.367
-61.888	10.364
-61.963	10.342
-62.089	10.263
-62.161	10.327
-62.245	10.307
-62.289	10.251
-62.390	10.280
-62.483	10.243
-62.594	10.349
-62.664	10.352
-62.693	10.331
-62.726	10.284
-62.858	10.362
-62.900	10.395
-62.964	10.405
-63.089	10.431
-63.222	10.407
-63.355	10.494
-63.443	10.600
-63.551	10.637
-63.630	10.738
-63.691	10.767
-63.796	10.736
-63.911	10.658
-63.987	10.724
-64.070	10.700
-64.137	10.869
-64.217	10.963
-64.319	10.983
-64.396	11.115
-64.525	11.220
-64.601	11.295
-64.680	11.391
-64.724	11.581
-64.772	11.635
-64.813	11.757
-64.850	11.787
-64.862	11.869
-64.915	11.943
-64.943	12.073
-65.015	12.323
-65.037	12.439
-65.100	12.495
-65.140	12.523
-65.162	12.641
-65.220	12.698
-65.298	12.757
-65.248	12.906
-65.279	13.013
-65.325	13.156
-65.332	13.302
-65.375	13.358
-65.423	13.412
-65.453	13.460
-65.512	13.500
-65.573	13.589
-65.608	13.665
-65.705	13.686
-65.729	13.791
-65.742	13.826
-65.754	13.967
-65.797	14.019
-65.847	14.146
-65.887	14.123
-65.974	14.210
-65.978	14.321
-66.017	14.459
-66.086	14.588
-66.203	14.664
-66.314	14.763
-66.385	14.765
-66.439	14.861
-66.510	14.945
-66.540	14.992
-66.612	15.063
-66.666	15.067
-66.680	15.036
-66.767	15.037
-66.805	15.017
-66.869	15.086
-66.937	15.105
-66.986	15.118
-67.040	15.070
-67.073	15.052
-67.156	15.160
-67.257	15.240
-67.302	15.285
-67.342	15.252
-67.368	15.246
-67.397	15.307
-67.460	15.267
-67.500	15.324
-67.552	15.356
-67.571	15.441
-67.623	15.564
-67.734	15.653
-67.781	15.717
-67.834	15.682
-67.847	15.779
-67.907	15.789
-67.946	15.766
-67.982	15.918
-68.004	15.992
-68.047	16.058
-68.047	16.187
-68.114	16.165
-68.123	16.122
-68.198	16.127
-68.189	16.178
-68.237	16.146
-68.268	16.185
-68.301	16.287
-68.401	16.315
-68.409	16.276
-68.466	16.376
-68.557	16.393
-68.622	16.409
-68.669	16.553
-68.708	16.592
-68.787	16.716
-68.822	16.678
-68.904	16.698
-68.903	16.638
-68.952	16.565
-68.975	16.618
-69.048	16.576
-69.115	16.492
-69.173	16.558
-69.160	16.608
-69.189	16.666
-69.226	16.680
-69.278	16.660
-69.288	16.657
-69.332	16.640
-69.411	16.604
-69.439	16.792
-69.430	16.801
-69.467	16.805
-69.502	16.777
-69.530	16.883
-69.611	16.967
-69.644	16.920
-69.669	16.952
-69.677	16.927
-69.718	17.016
-69.701	17.080
-69.770	17.142
-69.789	17.217
-69.770	17.262
-69.785	17.256
-69.780	17.317
-69.793	17.285
-69.800	17.292
-69.815	17.332
-69.836	17.434
-69.874	17.414
-69.901	17.447
-69.927	17.519
-69.961	17.660
-70.006	17.746
-70.041	17.733
-70.069	17.772
-70.145	17.880
-70.168	18.076
-70.213	18.194
-70.248	18.202
-70.350	18.283
-70.403	18.378
-70.476	18.461
-70.564	18.571
-70.554	18.628
-70.593	18.739
-70.638	18.818
-70.670	18.973
-70.712	18.990
-70.764	19.088
-70.764	19.205
-70.791	19.333
-70.798	19.334
-70.846	19.294
-70.909	19.328
-70.955	19.410
-71.053	19.569
-71.120	19.612
-71.235	19.746
-71.268	19.725
-71.313	19.798
-71.317	19.939
-71.339	20.046
-71.332	20.040
-71.331	20.145
-71.370	20.215
-71.466	20.308
-71.557	20.387
-71.623	20.425
-71.659	20.454
-71.659	20.622
-71.715	20.699
-71.736	20.722
-71.801	20.760
-71.834	20.813
-71.854	20.924
-71.882	21.011
-71.955	21.139
-71.992	21.335
-72.053	21.402
-72.135	21.491
-72.172	21.608
-72.211	21.598
-72.223	21.628
-72.302	21.697
-72.339	21.769
-72.331	21.840
-72.345	21.863
-72.402	21.804
-72.461	21.828
-72.461	21.908
-72.494	21.982
-72.513	21.967
-72.522	22.053
-72.528	22.064
-72.539	22.050
-72.628	22.133
-72.649	22.218
-72.687	22.235
-72.681	22.316
-72.728	22.352
-72.780	22.478
-72.855	22.539
-72.849	22.577
-72.850	22.693
-72.909	22.860
-72.972	22.967
-73.015	22.997
-73.040	23.065
-73.063	23.198
-73.108	23.243
-73.101	23.273
-73.192	23.398
-73.195	23.505
-73.254	23.629
-73.318	23.753
-73.321	23.804
-73.389	23.875
-73.466	23.936
-73.458	24.011
-73.496	24.094
-73.531	24.195
-73.572	24.241
-73.568	24.280
-73.645	24.390
-73.664	24.479
-73.698	24.535
-73.720	24.601
-73.797	24.666
-73.830	24.709
-73.834	24.736
-73.913	24.861
-74.019	24.963
-74.052	25.023
-74.102	25.117
-74.065	25.127
-74.084	25.133
-74.058	25.188
-74.078	25.277
-74.048	25.425
-74.089	25.508
-74.126	25.642
-74.158	25.713
-74.244	25.768
-74.262	25.869
-74.260	25.897
-74.218	25.964
-74.242	26.020
-74.260	26.120
-74.200	26.183
-74.182	26.221
-74.190	26.293
-74.256	26.392
-74.303	26.520
-74.346	26.597
-74.330	26.662
-74.353	26.716
-74.405	26.791
-74.435	26.863
-74.522	27.006
-74.535	27.121
-74.571	27.238
-74.622	27.323
-74.629	27.464
-74.652	27.562
-74.698	27.737
-74.759	27.814
-74.811	27.863
-74.901	27.973
-74.921	28.117
-74.985	28.151
-75.013	28.288
-75.029	28.383
-75.041	28.546
-75.013	28.547
-75.031	28.651
-75.018	28.798
-75.045	28.848
-75.025	28.927
-75.040	29.007
-75.076	29.140
-75.053	29.230
-75.050	29.263
-75.069	29.357
-75.085	29.461
-75.082	29.539
-75.114	29.688
-75.053	29.773
-75.100	29.942
-75.099	30.093
-75.084	30.289
-75.114	30.400
-75.102	30.457
-75.115	30.561
-75.112	30.693
-75.123	30.760
-75.129	30.823
-75.135	30.940
-75.115	31.005
-75.089	31.162
-75.058	31.235
-75.083	31.396
-75.088	31.533
-75.053	31.661
-75.053	31.784
-75.073	31.877
-75.057	32.019
-75.089	32.091
-75.145	32.158
-75.140	32.250
-75.120	32.335
-75.090	32.458
-75.104	32.632
-75.090	32.709
-75.124	32.808
-75.149	32.840
-75.224	32.921
-75.265	33.092
-75.372	33.125
-75.414	33.186
-75.464	33.171
-75.555	33.294
-75.662	33.496
-75.730	33.529
-75.838	33.650
-75.867	33.809
-75.926	33.855
-75.978	34.001
-75.965	34.176
-76.006	34.267
-76.023	34.415
-76.023	34.545
-75.997	34.635
-76.057	34.814
-76.175	34.990
-76.175	35.099
-76.210	35.245
-76.284	35.391
-76.358	35.532
-76.378	35.686
-76.476	35.828
-76.556	35.987
-76.654	36.120
-76.712	36.263
-76.728	36.357
-76.733	36.450
-76.778	36.587
-76.841	36.719
-76.875	36.826
-76.936	37.011
-77.030	37.164
-77.091	37.290
-77.133	37.380
-77.151	37.527
-77.211	37.709
-77.273	37.847
-77.327	37.966
-77.334	38.089
-77.401	38.232
-77.451	38.410
-77.535	38.566
-77.577	38.703
-77.661	38.880
-77.685	38.972
-77.767	39.156
-77.814	39.265
-77.765	39.353
-77.813	39.502
-77.894	39.629
-77.934	39.682
-77.976	39.817
-78.037	39.967
-77.986	40.018
-78.055	40.152
-78.063	40.216
-78.104	40.310
-78.088	40.414
-78.072	40.539
-78.052	40.610
-78.069	40.714
-78.113	40.800
-78.062	40.847
-78.049	40.933
-78.047	41.013
-78.076	41.144
-78.131	41.235
-78.217	41.305
-78.218	41.347
-78.207	41.439
-78.244	41.429
-78.320	41.523
-78.302	41.552
-78.341	41.659
-78.404	41.756
-78.383	41.805
-78.363	41.832
-78.284	41.873
-78.264	41.928
-78.220	41.962
-78.152	42.002
-78.108	42.035
-78.091	42.044
-78.090	42.147
-78.014	42.184
-78.019	42.215
-78.000	42.299
-77.939	42.357
-77.890	42.441
-77.819	42.485
-77.712	42.567
-77.728	42.610
-77.709	42.656
-77.657	42.698
-77.583	42.741
-77.569	42.740
-77.510	42.730
-77.490	42.790
-77.464	42.844
-77.476	42.932
-77.458	42.997
-77.473	43.071
-77.489	43.064
-77.542	43.124
-77.546	43.188
-77.518	43.208
-77.493	43.274
-77.468	43.309
-77.399	43.290
-77.376	43.334
-77.382	43.325
-77.390	43.292
-77.418	43.363
-77.447	43.366
-77.500	43.383
-77.472	43.392
-77.468	43.449
-77.461	43.505
-77.442	43.552
-77.478	43.578
-77.412	43.608
-77.436	43.627
-77.383	43.682
-77.355	43.745
-77.340	43.817
-77.339	43.886
-77.259	43.894
-77.234	43.890
-77.131	43.938
-77.089	43.973
-77.066	43.977
-76.991	44.019
-76.916	44.012
-76.918	44.059
-76.902	44.119
-76.868	44.155
-76.780	44.233
-76.733	44.341
-76.754	44.470
-76.743	44.607
-76.687	44.691
-76.663	44.784
-76.610	44.901
-76.575	44.953
-76.579	45.027
-76.525	45.106
-76.535	45.116
-76.452	45.164
-76.458	45.225
-76.489	45.257
-76.528	45.329
-76.511	45.409
-76.445	45.473
-76.425	45.471
-76.376	45.541
-76.400	45.568
-76.395	45.614
-76.347	45.620
-76.313	45.678
-76.257	45.709
-76.247	45.801
-76.233	45.812
-76.244	45.829
-76.287	45.831
-76.340	45.785
-76.330	45.827
-76.297	45.795
-76.320	45.852
-76.280	45.874
-76.295	45.903
-76.334	45.976
-76.357	46.021
-76.404	46.031
-76.372	46.020
-76.342	46.029
-76.367	46.056
-76.468	46.080
-76.481	46.106
-76.495	46.004
-76.521	46.026
-76.546	45.978
-76.617	46.006
-76.675	46.007
-76.669	46.038
-76.680	46.049
-76.664	46.063
-76.700	46.041
-76.722	46.078
-76.730	46.113
-76.768	46.135
-76.757	46.125
-76.759	46.151
-76.729	46.132
-76.745	46.206
-76.752	46.173
-76.724	46.178
-76.751	46.180
-76.825	46.177
-76.847	46.214
-76.752	46.181
-76.726	46.180
-76.739	46.162
-76.723	46.109
-76.702	46.098
-76.734	46.100
-76.646	46.094
-76.679	46.123
-76.616	46.122
-76.595	46.141
-76.566	46.124
-76.571	46.115
-76.572	46.075
-76.500	46.041
-76.456	45.897
-76.507	45.867
-76.485	45.853
-76.455	45.798
-76.480	45.761
-76.507	45.694
-76.520	45.667
-76.581	45.674
-76.577	45.573
-76.532	45.581
-76.563	45.564
-76.639	45.564
-76.667	45.467
-76.734	45.449
-76.797	45.483
-76.790	45.455
-76.811	45.402
-76.753	45.387
-76.734	45.414
-76.740	45.387
-76.789	45.371
-76.801	45.333
-76.783	45.299
-76.783	45.310
-76.833	45.296
-76.928	45.312
-77.001	45.319
-77.038	45.299
-77.081	45.308
-77.030	45.281
-77.029	45.293
-77.126	45.336
-77.169	45.326
-77.160	45.349
-77.144	45.381
-77.141	45.382
-77.175	45.435
-77.245	45.434
-77.302	45.460
-77.352	45.429
-77.459	45.396
-77.545	45.419
-77.536	45.466
-77.654	45.493
-77.719	45.540
-77.823	45.545
-77.868	45.556
-77.920	45.553
-77.960	45.563
-78.026	45.559
-78.036	45.616
-78.105	45.605
-78.153	45.630
-78.178	45.647
-78.230	45.678
-78.334	45.700
-78.389	45.730
-78.452	45.709
-78.515	45.719
-78.570	45.779
-78.603	45.782
-78.673	45.823
-78.732	45.797
-78.792	45.791
-78.874	45.792
-79.009	45.814
-79.071	45.816
-79.168	45.870
-79.296	45.868
-79.401	45.883
-79.487	45.932
-79.565	45.977
-79.616	45.953
-79.719	45.950
-79.712	45.963
-79.822	45.966
-79.907	45.967
-80.015	45.991
-80.035	46.002
-80.030	45.927
-80.127	45.905
-80.250	45.969
-80.247	45.996
-80.295	45.984
-80.304	46.014
-80.367	46.005
-80.422	46.027
-80.503	46.035
-80.585	46.027
-80.720	46.012
-80.791	46.024
-80.813	46.026
-80.877	46.045
-80.974	46.059
-80.988	46.096
-81.138	46.129
-81.176	46.202
-81.274	46.235
-81.332	46.235
-81.389	46.255
-81.490	46.266
-81.494	46.286
-81.529	46.327
-81.503	46.356
-81.486	46.365
-81.501	46.371
-81.629	46.334
-81.681	46.359
-81.709	46.392
-81.662	46.390
-81.712	46.381
-81.830	46.405
